,depth,depth2,p_sex,p_sex2,p_age_range,median_growth,median_wage,count2
0,,62,,2,30~39,,,0.0
0,,62,,2,40~49,,,0.0
0,62.0,62,2.0,2,50~59,-4.27,102.0,3.0
0,62.0,62,2.0,2,60~69,0.53,105.0,2.0
0,62.0,62,2.0,2,70~79,,25.0,1.0
0,,62,,2,80~89,,,0.0
0,,62,,2,90~99,,,0.0
0,63.0,63,1.0,1,20~29,6.27,275.0,4.0
0,63.0,63,1.0,1,30~39,-0.9,633.67,11.0
0,63.0,63,1.0,1,40~49,0.41,382.5,34.0
0,63.0,63,1.0,1,50~59,7.11,298.5,67.0
0,63.0,63,1.0,1,60~69,3.82,207.5,45.0
0,63.0,63,1.0,1,70~79,8.17,211.25,9.0
0,,63,,1,80~89,,,0.0
0,,63,,1,90~99,,,0.0
0,,63,,2,20~29,,,0.0
0,,63,,2,30~39,,,0.0
0,,63,,2,40~49,,,0.0
0,63.0,63,2.0,2,50~59,,70.0,1.0
0,63.0,63,2.0,2,60~69,11.53,110.0,8.0
0,63.0,63,2.0,2,70~79,1.86,112.5,8.0
0,63.0,63,2.0,2,80~89,0.0,100.0,1.0
0,,63,,2,90~99,,,0.0
0,71.0,71,1.0,1,20~29,7.33,198.25,33.0
0,71.0,71,1.0,1,30~39,6.91,253.2,64.0
0,71.0,71,1.0,1,40~49,0.6,291.5,80.0
0,71.0,71,1.0,1,50~59,2.69,252.0,89.0
0,71.0,71,1.0,1,60~69,-0.37,148.45,48.0
0,71.0,71,1.0,1,70~79,5.62,104.38,12.0
0,,71,,1,80~89,,,0.0
0,,71,,1,90~99,,,0.0
0,71.0,71,2.0,2,20~29,-0.35,197.0,33.0
0,71.0,71,2.0,2,30~39,19.12,150.3,49.0
0,71.0,71,2.0,2,40~49,10.72,127.55,89.0
0,71.0,71,2.0,2,50~59,5.53,151.0,148.0
0,71.0,71,2.0,2,60~69,7.46,136.25,43.0
0,71.0,71,2.0,2,70~79,-3.98,89.0,35.0
0,71.0,71,2.0,2,80~89,2.09,101.67,5.0
0,,71,,2,90~99,,,0.0
0,72.0,72,1.0,1,20~29,7.72,136.0,5.0
0,72.0,72,1.0,1,30~39,36.9,170.0,18.0
0,72.0,72,1.0,1,40~49,4.66,232.0,87.0
0,72.0,72,1.0,1,50~59,2.51,203.0,167.0
0,72.0,72,1.0,1,60~69,4.02,172.5,63.0
0,72.0,72,1.0,1,70~79,8.34,150.71,17.0
0,72.0,72,1.0,1,80~89,,120.0,1.0
0,72.0,72,1.0,1,90~99,14.17,137.0,1.0
0,72.0,72,2.0,2,20~29,0.0,151.0,5.0
0,72.0,72,2.0,2,30~39,10.62,125.0,35.0
0,72.0,72,2.0,2,40~49,4.77,123.5,152.0
0,72.0,72,2.0,2,50~59,4.2,133.65,387.0
0,72.0,72,2.0,2,60~69,4.03,113.75,152.0
0,72.0,72,2.0,2,70~79,-1.86,50.0,9.0
0,72.0,72,2.0,2,80~89,-29.16,28.25,5.0
0,,72,,2,90~99,,,0.0
0,73.0,73,1.0,1,20~29,16.68,155.0,14.0
0,73.0,73,1.0,1,30~39,14.71,229.65,35.0
0,73.0,73,1.0,1,40~49,8.57,266.75,87.0
0,73.0,73,1.0,1,50~59,1.56,260.5,140.0
0,73.0,73,1.0,1,60~69,3.83,316.75,54.0
0,73.0,73,1.0,1,70~79,-1.18,375.0,4.0
0,,73,,1,80~89,,,0.0
0,,73,,1,90~99,,,0.0
0,,73,,2,20~29,,,0.0
0,73.0,73,2.0,2,30~39,,152.5,2.0
0,73.0,73,2.0,2,40~49,3.43,126.43,9.0
0,73.0,73,2.0,2,50~59,7.01,144.0,14.0
0,73.0,73,2.0,2,60~69,7.76,200.0,1.0
0,,73,,2,70~79,,,0.0
0,,73,,2,80~89,,,0.0
0,,73,,2,90~99,,,0.0
0,74.0,74,1.0,1,20~29,16.3,208.89,66.0
0,74.0,74,1.0,1,30~39,7.61,273.5,247.0
0,74.0,74,1.0,1,40~49,4.75,287.2,266.0
0,74.0,74,1.0,1,50~59,2.33,259.7,359.0
0,74.0,74,1.0,1,60~69,1.26,219.0,117.0
0,74.0,74,1.0,1,70~79,4.49,176.43,9.0
0,,74,,1,80~89,,,0.0
0,,74,,1,90~99,,,0.0
0,74.0,74,2.0,2,20~29,53.33,160.0,4.0
0,74.0,74,2.0,2,30~39,21.67,157.57,7.0
0,74.0,74,2.0,2,40~49,4.68,135.15,30.0
0,74.0,74,2.0,2,50~59,10.96,140.7,21.0
0,74.0,74,2.0,2,60~69,2.33,148.11,10.0
0,,74,,2,70~79,,,0.0
0,,74,,2,80~89,,,0.0
0,,74,,2,90~99,,,0.0
0,75.0,75,1.0,1,20~29,14.03,187.5,193.0
0,75.0,75,1.0,1,30~39,7.92,272.05,507.0
0,75.0,75,1.0,1,40~49,4.65,305.5,708.0
0,75.0,75,1.0,1,50~59,1.96,314.1,451.0
0,75.0,75,1.0,1,60~69,0.47,202.0,129.0
0,75.0,75,1.0,1,70~79,-0.59,98.0,36.0
0,,75,,1,80~89,,,0.0
0,,75,,1,90~99,,,0.0
0,75.0,75,2.0,2,20~29,13.64,210.0,3.0
0,75.0,75,2.0,2,30~39,9.67,190.94,11.0
0,75.0,75,2.0,2,40~49,16.93,139.64,15.0
0,75.0,75,2.0,2,50~59,0.0,191.67,4.0
0,75.0,75,2.0,2,60~69,-0.23,191.25,8.0
0,75.0,75,2.0,2,70~79,2.73,245.0,1.0
0,,75,,2,80~89,,,0.0
0,,75,,2,90~99,,,0.0
0,76.0,76,1.0,1,20~29,7.82,189.0,114.0
0,76.0,76,1.0,1,30~39,5.8,271.8,363.0
0,76.0,76,1.0,1,40~49,3.66,305.5,418.0
0,76.0,76,1.0,1,50~59,1.84,305.5,292.0
0,76.0,76,1.0,1,60~69,1.67,293.5,103.0
0,76.0,76,1.0,1,70~79,0.37,100.0,1.0
0,,76,,1,80~89,,,0.0
0,,76,,1,90~99,,,0.0
0,76.0,76,2.0,2,20~29,25.0,190.0,3.0
0,76.0,76,2.0,2,30~39,4.9,178.5,18.0
0,76.0,76,2.0,2,40~49,6.36,129.5,30.0
0,76.0,76,2.0,2,50~59,10.56,195.89,13.0
0,,76,,2,60~69,,,0.0
0,,76,,2,70~79,,,0.0
0,,76,,2,80~89,,,0.0
0,,76,,2,90~99,,,0.0
0,77.0,77,1.0,1,20~29,5.76,168.6,78.0
0,77.0,77,1.0,1,30~39,5.08,232.5,284.0
0,77.0,77,1.0,1,40~49,4.05,305.75,313.0
0,77.0,77,1.0,1,50~59,1.66,288.5,118.0
0,77.0,77,1.0,1,60~69,1.68,172.86,22.0
0,,77,,1,70~79,,,0.0
0,,77,,1,80~89,,,0.0
0,,77,,1,90~99,,,0.0
0,77.0,77,2.0,2,20~29,24.65,212.67,7.0
0,77.0,77,2.0,2,30~39,10.81,272.0,5.0
0,77.0,77,2.0,2,40~49,8.49,200.56,12.0
0,,77,,2,50~59,,,0.0
0,,77,,2,60~69,,,0.0
0,,77,,2,70~79,,,0.0
0,,77,,2,80~89,,,0.0
0,,77,,2,90~99,,,0.0
0,78.0,78,1.0,1,20~29,13.45,205.0,39.0
0,78.0,78,1.0,1,30~39,5.95,257.85,318.0
0,78.0,78,1.0,1,40~49,3.45,256.1,749.0
0,78.0,78,1.0,1,50~59,2.45,251.5,937.0
0,78.0,78,1.0,1,60~69,2.72,209.1,436.0
0,78.0,78,1.0,1,70~79,12.0,191.94,29.0
0,,78,,1,80~89,,,0.0
0,,78,,1,90~99,,,0.0
0,78.0,78,2.0,2,20~29,2.99,186.75,6.0
0,78.0,78,2.0,2,30~39,,178.33,4.0
0,78.0,78,2.0,2,40~49,9.58,166.67,25.0
0,78.0,78,2.0,2,50~59,4.45,176.3,37.0
0,78.0,78,2.0,2,60~69,3.13,160.0,16.0
0,,78,,2,70~79,,,0.0
0,,78,,2,80~89,,,0.0
0,,78,,2,90~99,,,0.0
0,79.0,79,1.0,1,20~29,14.5,230.94,34.0
0,79.0,79,1.0,1,30~39,10.42,267.0,98.0
0,79.0,79,1.0,1,40~49,3.66,309.25,192.0
0,79.0,79,1.0,1,50~59,3.53,239.5,162.0
0,79.0,79,1.0,1,60~69,1.21,195.5,102.0
0,79.0,79,1.0,1,70~79,0.97,162.5,19.0
0,,79,,1,80~89,,,0.0
0,,79,,1,90~99,,,0.0
0,79.0,79,2.0,2,20~29,,160.0,3.0
0,79.0,79,2.0,2,30~39,53.52,125.71,12.0
0,79.0,79,2.0,2,40~49,7.05,129.55,25.0
0,79.0,79,2.0,2,50~59,5.02,120.2,22.0
0,79.0,79,2.0,2,60~69,2.17,67.5,4.0
0,,79,,2,70~79,,,0.0
0,,79,,2,80~89,,,0.0
0,,79,,2,90~99,,,0.0
0,81.0,81,1.0,1,20~29,49.94,220.92,15.0
0,81.0,81,1.0,1,30~39,10.25,287.0,66.0
0,81.0,81,1.0,1,40~49,5.36,347.0,38.0
0,81.0,81,1.0,1,50~59,6.85,361.5,75.0
0,81.0,81,1.0,1,60~69,1.08,226.79,32.0
0,,81,,1,70~79,,,0.0
0,,81,,1,80~89,,,0.0
0,,81,,1,90~99,,,0.0
0,81.0,81,2.0,2,20~29,9.45,212.5,4.0
0,81.0,81,2.0,2,30~39,,370.0,1.0
0,81.0,81,2.0,2,40~49,2.75,131.64,15.0
0,81.0,81,2.0,2,50~59,9.81,204.0,8.0
0,81.0,81,2.0,2,60~69,4.81,162.45,27.0
0,81.0,81,2.0,2,70~79,3.18,146.75,5.0
0,,81,,2,80~89,,,0.0
0,,81,,2,90~99,,,0.0
0,82.0,82,1.0,1,20~29,5.95,164.38,12.0
0,82.0,82,1.0,1,30~39,11.04,207.75,49.0
0,82.0,82,1.0,1,40~49,6.53,243.0,103.0
0,82.0,82,1.0,1,50~59,4.5,239.55,135.0
0,82.0,82,1.0,1,60~69,0.38,203.5,101.0
0,82.0,82,1.0,1,70~79,-2.58,188.12,20.0
0,,82,,1,80~89,,,0.0
0,,82,,1,90~99,,,0.0
0,82.0,82,2.0,2,20~29,,135.0,2.0
0,82.0,82,2.0,2,30~39,9.98,138.19,23.0
0,82.0,82,2.0,2,40~49,-2.46,167.2,52.0
0,82.0,82,2.0,2,50~59,5.35,146.5,66.0
0,82.0,82,2.0,2,60~69,5.48,174.17,15.0
0,,82,,2,70~79,,,0.0
0,,82,,2,80~89,,,0.0
0,,82,,2,90~99,,,0.0
0,83.0,83,1.0,1,20~29,4.86,184.0,59.0
0,83.0,83,1.0,1,30~39,7.7,262.3,169.0
0,83.0,83,1.0,1,40~49,3.98,313.25,217.0
0,83.0,83,1.0,1,50~59,3.31,346.5,130.0
0,83.0,83,1.0,1,60~69,1.01,236.35,63.0
0,83.0,83,1.0,1,70~79,-0.89,260.0,4.0
0,,83,,1,80~89,,,0.0
0,,83,,1,90~99,,,0.0
0,83.0,83,2.0,2,20~29,,202.33,3.0
0,83.0,83,2.0,2,30~39,2.15,200.6,35.0
0,83.0,83,2.0,2,40~49,5.2,150.75,85.0
0,83.0,83,2.0,2,50~59,4.42,164.2,71.0
0,83.0,83,2.0,2,60~69,4.65,155.5,6.0
0,,83,,2,70~79,,,0.0
0,,83,,2,80~89,,,0.0
0,,83,,2,90~99,,,0.0
0,84.0,84,1.0,1,20~29,-0.42,198.25,71.0
0,84.0,84,1.0,1,30~39,7.11,268.5,193.0
0,84.0,84,1.0,1,40~49,5.63,312.5,228.0
0,84.0,84,1.0,1,50~59,2.75,290.5,207.0
0,84.0,84,1.0,1,60~69,3.2,289.0,72.0
0,84.0,84,1.0,1,70~79,5.86,199.5,9.0
0,,84,,1,80~89,,,0.0
0,,84,,1,90~99,,,0.0
0,84.0,84,2.0,2,20~29,17.4,132.33,8.0
0,84.0,84,2.0,2,30~39,3.81,157.0,18.0
0,84.0,84,2.0,2,40~49,1.48,176.5,23.0
0,84.0,84,2.0,2,50~59,3.99,179.0,61.0
0,84.0,84,2.0,2,60~69,5.0,174.31,16.0
0,,84,,2,70~79,,,0.0
0,,84,,2,80~89,,,0.0
0,,84,,2,90~99,,,0.0
0,85.0,85,1.0,1,20~29,11.36,197.0,265.0
0,85.0,85,1.0,1,30~39,6.83,268.5,690.0
0,85.0,85,1.0,1,40~49,4.74,334.3,712.0
0,85.0,85,1.0,1,50~59,4.23,352.45,536.0
0,85.0,85,1.0,1,60~69,2.32,238.5,180.0
0,85.0,85,1.0,1,70~79,-3.08,260.0,22.0
0,,85,,1,80~89,,,0.0
0,,85,,1,90~99,,,0.0
0,85.0,85,2.0,2,20~29,6.49,189.7,36.0
0,85.0,85,2.0,2,30~39,11.08,157.8,45.0
0,85.0,85,2.0,2,40~49,7.7,163.35,173.0
0,85.0,85,2.0,2,50~59,4.79,170.7,181.0
0,85.0,85,2.0,2,60~69,3.35,162.11,31.0
0,,85,,2,70~79,,,0.0
0,,85,,2,80~89,,,0.0
0,,85,,2,90~99,,,0.0
0,86.0,86,1.0,1,20~29,23.37,193.15,140.0
0,86.0,86,1.0,1,30~39,6.88,260.95,453.0
0,86.0,86,1.0,1,40~49,6.19,306.2,305.0
0,86.0,86,1.0,1,50~59,4.4,264.6,209.0
0,86.0,86,1.0,1,60~69,3.89,229.25,83.0
0,86.0,86,1.0,1,70~79,-13.58,196.0,5.0
0,,86,,1,80~89,,,0.0
0,,86,,1,90~99,,,0.0
0,86.0,86,2.0,2,20~29,4.66,197.65,74.0
0,86.0,86,2.0,2,30~39,7.03,175.25,110.0
0,86.0,86,2.0,2,40~49,4.38,141.0,156.0
0,86.0,86,2.0,2,50~59,3.28,170.2,92.0
0,86.0,86,2.0,2,60~69,13.18,168.14,9.0
0,86.0,86,2.0,2,70~79,0.0,70.0,4.0
0,,86,,2,80~89,,,0.0
0,,86,,2,90~99,,,0.0
0,87.0,87,1.0,1,20~29,7.33,169.86,71.0
0,87.0,87,1.0,1,30~39,5.56,261.0,519.0
0,87.0,87,1.0,1,40~49,3.75,272.2,1279.0
0,87.0,87,1.0,1,50~59,3.02,250.0,1767.0
0,87.0,87,1.0,1,60~69,0.36,184.15,1098.0
0,87.0,87,1.0,1,70~79,-1.13,147.0,175.0
0,,87,,1,80~89,,,0.0
0,,87,,1,90~99,,,0.0
0,87.0,87,2.0,2,20~29,,270.0,1.0
0,87.0,87,2.0,2,30~39,30.76,96.67,4.0
0,87.0,87,2.0,2,40~49,10.14,164.06,11.0
0,87.0,87,2.0,2,50~59,5.24,155.5,33.0
0,87.0,87,2.0,2,60~69,1.39,166.11,13.0
0,,87,,2,70~79,,,0.0
0,,87,,2,80~89,,,0.0
0,,87,,2,90~99,,,0.0
0,88.0,88,1.0,1,20~29,-19.66,288.17,4.0
0,88.0,88,1.0,1,30~39,8.88,264.95,45.0
0,88.0,88,1.0,1,40~49,3.47,335.65,35.0
0,88.0,88,1.0,1,50~59,3.29,471.5,44.0
0,88.0,88,1.0,1,60~69,3.15,167.39,22.0
0,88.0,88,1.0,1,70~79,1.96,72.5,2.0
0,,88,,1,80~89,,,0.0
0,,88,,1,90~99,,,0.0
0,89.0,89,1.0,1,20~29,13.74,184.17,66.0
0,89.0,89,1.0,1,30~39,8.16,247.0,168.0
0,89.0,89,1.0,1,40~49,6.22,304.65,164.0
0,89.0,89,1.0,1,50~59,1.78,253.5,160.0
0,89.0,89,1.0,1,60~69,-1.0,211.8,55.0
0,89.0,89,1.0,1,70~79,0.88,235.0,14.0
0,,89,,1,80~89,,,0.0
0,,89,,1,90~99,,,0.0
0,89.0,89,2.0,2,20~29,1.46,160.0,26.0
0,89.0,89,2.0,2,30~39,-8.1,175.5,26.0
0,89.0,89,2.0,2,40~49,3.05,162.55,40.0
0,89.0,89,2.0,2,50~59,7.28,148.05,71.0
0,89.0,89,2.0,2,60~69,3.16,128.33,31.0
0,,89,,2,70~79,,,0.0
0,,89,,2,80~89,,,0.0
0,,89,,2,90~99,,,0.0
0,91.0,91,1.0,1,20~29,18.95,183.89,28.0
0,91.0,91,1.0,1,30~39,9.91,190.45,113.0
0,91.0,91,1.0,1,40~49,5.65,193.1,281.0
0,91.0,91,1.0,1,50~59,3.79,194.0,316.0
0,91.0,91,1.0,1,60~69,4.14,169.9,186.0
0,91.0,91,1.0,1,70~79,-2.55,151.39,47.0
0,,91,,1,80~89,,,0.0
0,,91,,1,90~99,,,0.0
0,,91,,2,20~29,,,0.0
0,91.0,91,2.0,2,30~39,77.86,212.5,4.0
0,91.0,91,2.0,2,40~49,,220.0,2.0
0,91.0,91,2.0,2,50~59,21.79,142.78,16.0
0,91.0,91,2.0,2,60~69,1.74,136.8,23.0
0,91.0,91,2.0,2,70~79,0.0,100.0,2.0
0,,91,,2,80~89,,,0.0
0,,91,,2,90~99,,,0.0
0,92.0,92,1.0,1,20~29,8.9,181.5,132.0
0,92.0,92,1.0,1,30~39,5.32,224.85,432.0
0,92.0,92,1.0,1,40~49,4.73,250.0,601.0
0,92.0,92,1.0,1,50~59,2.23,241.3,395.0
0,92.0,92,1.0,1,60~69,3.4,169.25,126.0
0,92.0,92,1.0,1,70~79,2.24,150.0,29.0
0,92.0,92,1.0,1,80~89,0.0,122.5,3.0
0,,92,,1,90~99,,,0.0
0,92.0,92,2.0,2,20~29,0.84,251.33,12.0
0,92.0,92,2.0,2,30~39,9.94,155.31,20.0
0,92.0,92,2.0,2,40~49,2.29,128.85,42.0
0,92.0,92,2.0,2,50~59,1.48,154.9,49.0
0,92.0,92,2.0,2,60~69,3.76,165.94,13.0
0,,92,,2,70~79,,,0.0
0,,92,,2,80~89,,,0.0
0,,92,,2,90~99,,,0.0
0,93.0,93,1.0,1,20~29,16.93,188.35,64.0
0,93.0,93,1.0,1,30~39,6.14,215.75,65.0
0,93.0,93,1.0,1,40~49,3.71,212.9,58.0
0,93.0,93,1.0,1,50~59,10.96,247.75,43.0
0,93.0,93,1.0,1,60~69,6.13,145.75,44.0
0,93.0,93,1.0,1,70~79,6.01,146.92,9.0
0,,93,,1,80~89,,,0.0
0,,93,,1,90~99,,,0.0
0,93.0,93,2.0,2,20~29,3.76,165.35,25.0
0,93.0,93,2.0,2,30~39,11.67,133.9,42.0
0,93.0,93,2.0,2,40~49,7.66,115.4,179.0
0,93.0,93,2.0,2,50~59,5.97,143.4,215.0
0,93.0,93,2.0,2,60~69,6.62,105.85,89.0
0,93.0,93,2.0,2,70~79,4.79,55.75,21.0
0,93.0,93,2.0,2,80~89,0.82,47.5,3.0
0,,93,,2,90~99,,,0.0
0,94.0,94,1.0,1,20~29,17.27,147.0,46.0
0,94.0,94,1.0,1,30~39,5.54,210.75,112.0
0,94.0,94,1.0,1,40~49,6.43,219.8,198.0
0,94.0,94,1.0,1,50~59,3.89,173.65,415.0
0,94.0,94,1.0,1,60~69,4.2,144.5,991.0
0,94.0,94,1.0,1,70~79,3.72,122.7,561.0
0,94.0,94,1.0,1,80~89,2.29,102.5,26.0
0,,94,,1,90~99,,,0.0
0,94.0,94,2.0,2,20~29,-8.1,182.2,6.0
0,94.0,94,2.0,2,30~39,2.86,122.1,12.0
0,94.0,94,2.0,2,40~49,4.81,118.85,126.0
0,94.0,94,2.0,2,50~59,5.17,130.95,455.0
0,94.0,94,2.0,2,60~69,5.11,116.8,647.0
0,94.0,94,2.0,2,70~79,0.84,81.65,152.0
0,94.0,94,2.0,2,80~89,20.71,20.0,3.0
0,,94,,2,90~99,,,0.0
0,95.0,95,1.0,1,20~29,13.96,153.89,63.0
0,95.0,95,1.0,1,30~39,4.1,185.4,80.0
0,95.0,95,1.0,1,40~49,5.46,235.75,52.0
0,95.0,95,1.0,1,50~59,1.56,221.3,50.0
0,95.0,95,1.0,1,60~69,1.56,209.5,28.0
0,95.0,95,1.0,1,70~79,2.92,281.86,8.0
0,95.0,95,1.0,1,80~89,-7.48,440.0,10.0
0,95.0,95,1.0,1,90~99,-6.82,300.0,1.0
0,95.0,95,2.0,2,20~29,22.1,142.22,23.0
0,95.0,95,2.0,2,30~39,10.64,128.2,62.0
0,95.0,95,2.0,2,40~49,7.22,120.5,292.0
0,95.0,95,2.0,2,50~59,5.69,138.85,523.0
0,95.0,95,2.0,2,60~69,5.1,129.95,315.0
0,95.0,95,2.0,2,70~79,7.01,69.0,29.0
0,95.0,95,2.0,2,80~89,-1.32,26.67,3.0
0,,95,,2,90~99,,,0.0
0,99.0,99,1.0,1,20~29,3.92,132.0,8.0
0,99.0,99,1.0,1,30~39,-6.14,179.0,11.0
0,99.0,99,1.0,1,40~49,6.64,187.05,42.0
0,99.0,99,1.0,1,50~59,2.66,148.25,68.0
0,99.0,99,1.0,1,60~69,4.13,129.45,100.0
0,99.0,99,1.0,1,70~79,2.57,114.22,39.0
0,99.0,99,1.0,1,80~89,0.0,50.0,1.0
0,,99,,1,90~99,,,0.0
0,,99,,2,20~29,,,0.0
0,,99,,2,30~39,,,0.0
0,99.0,99,2.0,2,40~49,13.29,124.7,26.0
0,99.0,99,2.0,2,50~59,2.04,110.8,66.0
0,99.0,99,2.0,2,60~69,7.38,93.1,56.0
0,99.0,99,2.0,2,70~79,9.21,75.6,44.0
0,99.0,99,2.0,2,80~89,-0.37,33.33,5.0
0,,99,,2,90~99,,,0.0
